Time [s],X [°/s],Y [°/s],Z [°/s]
217.42975,-4.272526,11.47478,6.347753
217.431,-4.150454,10.86442,6.591897
217.432,-3.90631,11.23064,5.249104
217.43325,-2.563516,11.71893,4.638742
217.4345,-4.150454,12.57343,4.150454
217.43575,-4.394598,12.32929,5.004959
217.437,-2.441443,10.49821,3.173877
217.43825,-2.80766,12.32929,3.173877
217.4395,-4.150454,11.841,3.295949
217.44075,-2.197299,11.23064,3.295949
217.442,-2.075227,11.23064,2.80766
217.443,-2.80766,11.47478,2.685588
217.44425,-3.173877,11.47478,1.464866
217.4455,-2.197299,10.49821,1.220722
217.44675,-0.7324331,10.49821,1.09865
217.448,-2.319371,10.62028,0.9765774
217.449,-2.929732,10.74235,-0.2441444
217.45025,-1.831083,8.789197,0.2441444
217.4515,-2.197299,9.521629,-0.7324331
217.45275,-2.075227,8.789197,-1.464866
217.454,-1.70901,8.545053,-1.831083
217.45525,-0.7324331,8.178836,-2.685588
217.4565,-1.342794,8.42298,-3.540093
217.45775,-0.4882887,7.446403,-4.028382
217.459,-1.220722,6.958114,-5.004959
217.46,-0.6103609,6.591897,-4.760815
217.46125,1.464866,5.371176,-4.882887
217.4625,-0.8545052,6.836042,-5.859465
217.46375,-1.09865,7.690547,-6.958114
217.465,0.3662165,6.958114,-8.178836
217.46625,0.4882887,6.347753,-8.300908
217.4675,0,6.469825,-8.789197
217.46875,0.1220722,6.469825,-7.934691
217.47,-1.09865,7.812619,-8.056764
217.471,-0.9765774,6.836042,-8.667125
217.47225,-0.3662165,6.103609,-8.911269
217.4735,0.7324331,6.469825,-8.667125
217.47475,1.220722,6.71397,-10.13199
217.476,-0.3662165,6.469825,-9.399557
217.47725,0,6.591897,-9.765774
217.4785,0.7324331,6.225681,-10.49821
217.47975,1.464866,6.469825,-11.23064
217.481,0.2441444,6.591897,-10.9865
217.482,-0.2441444,7.32433,-11.71893
217.48325,0.3662165,7.446403,-12.32929
217.4845,0.1220722,6.958114,-10.9865
217.48575,-0.6103609,7.568475,-12.32929
217.487,-0.3662165,7.812619,-12.93965
